sample,state,state_name,variable,variable_label,period,period_note,contributing_counties,annual_observations_per_county_per_period,median_across_counties_f,p25_across_counties_f,p75_across_counties_f,iqr_across_counties_f,min_across_counties_f,max_across_counties_f,median_ci_low_f,median_ci_high_f,difference_of_medians_vs_base_f,difference_ci_low_f,difference_ci_high_f,median_paired_county_difference_f,paired_difference_ci_low_f,paired_difference_ci_high_f,base_period,bootstrap_resamples,bootstrap_unit,aggregation,interpretation
strict_balanced,AL,Alabama,Tmin,Average daily low temperature,1980-1989,,32,6,51.378,50.228,52.658,2.43,45.691,58.723,50.484,52.399,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,AL,Alabama,Tmin,Average daily low temperature,1990-1999,,32,6,51.811,49.815,53.018,3.204,46.576,58.405,50.408,52.696,0.432,-0.663,1.231,-0.238,-0.493,0.472,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,AL,Alabama,Tmin,Average daily low temperature,2000-2009,,32,6,51.883,50.256,53.806,3.55,48.399,59.126,50.754,53.255,0.504,-0.446,1.637,0.74,0.361,1.367,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,AL,Alabama,Tmin,Average daily low temperature,2010-2019,,32,6,53.138,50.713,54.433,3.719,49.046,60.23,51.852,53.96,1.759,0.738,2.489,1.615,1.06,2.049,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,AL,Alabama,Tmin,Average daily low temperature,2020-2025,six-year recent period,32,6,53.778,51.624,55.464,3.841,49.335,61.4,52.709,54.494,2.4,1.501,3.118,2.454,1.616,2.884,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tavg,Average daily temperature,1980-1989,,34,6,72.428,69.85,73.44,3.589,66.392,77.164,70.573,73.034,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tavg,Average daily temperature,1990-1999,,34,6,72.46,69.834,73.884,4.05,66.698,77.346,70.95,73.133,0.032,-0.354,0.534,0.198,-0.006,0.318,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tavg,Average daily temperature,2000-2009,,34,6,72.709,70.179,73.807,3.628,67.164,77.664,71.227,73.291,0.281,-0.215,0.989,0.384,0.282,0.579,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tavg,Average daily temperature,2010-2019,,34,6,73.688,71.084,74.756,3.672,68.311,78.336,72.489,74.461,1.26,0.196,1.968,1.466,1.177,1.664,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tavg,Average daily temperature,2020-2025,six-year recent period,34,6,74.229,71.785,75.567,3.783,69.14,79.64,72.837,74.985,1.801,1.038,2.47,2.027,1.83,2.188,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmax,Average daily high temperature,1980-1989,,36,6,82.49,80.816,83.864,3.049,76.612,85.188,81.712,83.398,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmax,Average daily high temperature,1990-1999,,36,6,82.401,80.254,83.596,3.342,76.99,85.126,81.314,83.173,-0.089,-0.61,0.198,-0.203,-0.508,0.121,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmax,Average daily high temperature,2000-2009,,36,6,82.285,80.466,83.571,3.105,77.474,85.527,81.24,82.874,-0.205,-0.878,0.408,-0.117,-0.563,0.272,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmax,Average daily high temperature,2010-2019,,36,6,83.219,81.809,84.011,2.202,78.163,86.015,82.108,83.632,0.73,-0.152,1.318,0.667,0.493,1.125,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmax,Average daily high temperature,2020-2025,six-year recent period,36,6,83.794,81.876,84.984,3.107,79.054,86.678,82.628,84.582,1.304,0.348,1.974,1.123,0.8,1.689,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmin,Average daily low temperature,1980-1989,,36,6,61.838,59.376,63.474,4.097,54.335,71.298,59.987,62.778,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmin,Average daily low temperature,1990-1999,,36,6,61.947,60.142,63.86,3.718,55.392,71.315,60.784,62.882,0.109,-0.375,0.857,0.405,0.083,0.602,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmin,Average daily low temperature,2000-2009,,36,6,62.923,60.23,63.816,3.587,56.058,72.026,60.802,63.553,1.085,-0.663,1.571,0.743,0.425,0.968,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmin,Average daily low temperature,2010-2019,,36,6,63.968,61.106,65.773,4.668,57.759,73.15,61.949,64.481,2.13,0.756,2.743,2.061,1.766,2.386,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,FL,Florida,Tmin,Average daily low temperature,2020-2025,six-year recent period,36,6,64.628,61.79,66.537,4.747,58.092,74.341,62.434,65.426,2.79,1.448,3.403,2.744,2.197,3.046,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tavg,Average daily temperature,1980-1989,,23,6,66.57,64.878,67.699,2.821,63.204,69.452,65.251,67.419,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tavg,Average daily temperature,1990-1999,,23,6,66.511,64.57,67.761,3.191,63.365,70.32,65.298,67.441,-0.06,-0.381,0.172,-0.001,-0.139,0.156,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tavg,Average daily temperature,2000-2009,,23,6,67.749,66.09,68.732,2.642,63.715,71.707,66.231,68.414,1.179,0.253,1.624,1.017,0.723,1.252,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tavg,Average daily temperature,2010-2019,,23,6,68.359,66.69,69.083,2.393,64.299,71.846,67.293,68.793,1.788,0.94,2.214,1.61,1.095,2.018,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tavg,Average daily temperature,2020-2025,six-year recent period,23,6,68.948,67.84,70.033,2.193,65.139,72.433,67.868,69.774,2.377,1.432,3.318,2.577,1.933,3.027,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmax,Average daily high temperature,1980-1989,,23,6,77.201,76.004,77.493,1.489,74.729,78.729,76.784,77.472,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmax,Average daily high temperature,1990-1999,,23,6,76.838,75.973,77.476,1.503,74.372,78.317,76.073,77.455,-0.363,-1.105,0.143,-0.211,-0.389,0.001,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmax,Average daily high temperature,2000-2009,,23,6,78.169,77.06,78.533,1.473,75.35,79.476,77.492,78.528,0.968,0.362,1.365,1.048,0.72,1.223,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmax,Average daily high temperature,2010-2019,,23,6,78.204,77.57,78.701,1.131,76.234,79.251,77.945,78.642,1.003,0.661,1.517,1.282,0.639,1.59,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmax,Average daily high temperature,2020-2025,six-year recent period,23,6,79.402,78.198,79.924,1.726,77.146,81.035,78.698,79.817,2.2,1.548,2.721,2.307,1.548,2.417,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmin,Average daily low temperature,1980-1989,,23,6,56.037,53.43,57.871,4.441,51.629,60.533,53.577,57.281,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmin,Average daily low temperature,1990-1999,,23,6,56.414,53.622,58.249,4.627,52.047,62.324,53.845,58.218,0.377,-0.617,0.579,0.31,0.063,0.517,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmin,Average daily low temperature,2000-2009,,23,6,57.201,55.113,58.926,3.813,52.069,63.943,55.135,58.873,1.164,0.155,1.77,1.018,0.613,1.518,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmin,Average daily low temperature,2010-2019,,23,6,58.294,55.905,59.501,3.596,52.276,64.512,55.914,58.832,2.257,1.03,2.632,2.084,1.418,2.447,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,LA,Louisiana,Tmin,Average daily low temperature,2020-2025,six-year recent period,23,6,59.261,56.869,60.039,3.17,53.131,65.049,56.959,59.976,3.224,1.35,3.919,2.814,2.614,3.536,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tavg,Average daily temperature,1980-1989,,21,6,64.256,62.864,65.309,2.444,59.363,67.873,62.982,64.804,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tavg,Average daily temperature,1990-1999,,21,6,64.084,62.603,64.975,2.372,59.629,67.376,63.04,64.945,-0.172,-0.596,0.671,-0.237,-0.36,0.124,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tavg,Average daily temperature,2000-2009,,21,6,65.303,62.944,66.537,3.592,60.516,68.389,63.649,66.064,1.047,0.273,1.553,0.772,0.516,1.205,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tavg,Average daily temperature,2010-2019,,21,6,65.351,63.875,66.684,2.809,60.704,68.227,64.095,66.628,1.095,0.426,1.987,1.341,0.885,1.822,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tavg,Average daily temperature,2020-2025,six-year recent period,21,6,66.641,64.439,67.534,3.094,61.651,70.027,64.668,67.335,2.385,1.376,2.992,2.376,2.155,2.582,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmax,Average daily high temperature,1980-1989,,23,6,75.789,73.862,77.03,3.168,70.452,78.148,74.057,76.994,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmax,Average daily high temperature,1990-1999,,23,6,75.432,73.015,76.125,3.111,70.524,77.493,74.528,75.875,-0.357,-1.728,0.974,-0.845,-1.062,0.072,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmax,Average daily high temperature,2000-2009,,23,6,76.913,74.802,77.581,2.779,72.568,78.918,75.219,77.504,1.123,-0.081,2.625,1.021,0.445,1.51,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmax,Average daily high temperature,2010-2019,,23,6,77.002,74.903,77.741,2.838,72.129,79.437,75.737,77.714,1.212,0.029,2.051,1.15,0.429,1.663,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmax,Average daily high temperature,2020-2025,six-year recent period,23,6,77.902,75.981,79.042,3.061,72.799,80.665,76.44,78.824,2.113,0.942,3.469,1.999,1.63,2.347,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmin,Average daily low temperature,1980-1989,,21,6,52.614,51.503,53.844,2.341,47.779,59.072,51.555,53.718,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmin,Average daily low temperature,1990-1999,,21,6,52.67,51.479,53.988,2.509,48.429,58.493,51.837,53.952,0.056,-0.847,1.093,0.291,0.059,0.392,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmin,Average daily low temperature,2000-2009,,21,6,53.661,52.095,55.142,3.047,48.442,59.321,52.173,55.086,1.047,0.142,2.257,0.907,0.459,1.316,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmin,Average daily low temperature,2010-2019,,21,6,53.809,52.014,55.646,3.632,48.949,59.409,53.234,55.639,1.195,0.103,2.754,1.609,1.225,2.014,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,MS,Mississippi,Tmin,Average daily low temperature,2020-2025,six-year recent period,21,6,54.991,53.75,56.661,2.911,50.193,61.407,54.028,56.528,2.377,1.474,3.923,2.425,2.239,2.971,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tavg,Average daily temperature,1980-1989,,139,6,65.033,62.678,67.422,4.744,55.684,74.065,64.146,65.569,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tavg,Average daily temperature,1990-1999,,139,6,64.84,62.277,67.746,5.469,54.681,74.576,64.311,65.615,-0.193,-0.41,0.346,0.158,0.013,0.252,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tavg,Average daily temperature,2000-2009,,139,6,65.712,63.535,68.21,4.675,55.656,75.067,64.905,66.346,0.679,0.212,1.159,0.861,0.743,1.079,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tavg,Average daily temperature,2010-2019,,139,6,66.119,64.37,69.038,4.669,57.117,76.117,65.433,67.019,1.086,0.693,1.702,1.527,1.379,1.711,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tavg,Average daily temperature,2020-2025,six-year recent period,139,6,66.943,65.261,70.326,5.064,57.45,76.829,66.253,67.842,1.91,1.541,2.563,2.495,2.314,2.651,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmax,Average daily high temperature,1980-1989,,148,6,76.901,74.767,78.748,3.98,69.6,85.192,76.158,77.393,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmax,Average daily high temperature,1990-1999,,148,6,76.803,74.883,78.894,4.011,68.427,86.611,76.463,77.374,-0.098,-0.484,0.388,0.148,-0.027,0.383,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmax,Average daily high temperature,2000-2009,,148,6,77.488,75.654,78.984,3.329,70.337,86.475,77.009,77.849,0.587,0.174,1.012,0.774,0.649,0.913,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmax,Average daily high temperature,2010-2019,,148,6,78.134,76.42,80.133,3.713,72.229,88.731,77.749,78.524,1.234,0.776,1.691,1.495,1.285,1.705,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmax,Average daily high temperature,2020-2025,six-year recent period,148,6,79.174,77.263,81.365,4.102,73.154,89.478,78.653,79.728,2.273,1.795,2.722,2.644,2.43,2.751,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmin,Average daily low temperature,1980-1989,,145,6,52.898,49.525,56.294,6.769,40.982,65.213,51.793,53.594,0.0,0.0,0.0,0.0,0.0,0.0,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmin,Average daily low temperature,1990-1999,,145,6,52.821,49.538,56.571,7.033,39.853,65.814,51.901,54.073,-0.076,-0.575,0.621,0.199,0.124,0.348,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmin,Average daily low temperature,2000-2009,,145,6,53.88,50.828,57.113,6.285,40.974,66.378,52.896,55.154,0.982,0.466,1.818,1.051,0.801,1.26,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmin,Average daily low temperature,2010-2019,,145,6,54.756,51.077,58.079,7.002,41.644,66.626,53.433,55.627,1.858,1.404,2.531,1.751,1.463,1.861,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
strict_balanced,TX,Texas,Tmin,Average daily low temperature,2020-2025,six-year recent period,145,6,55.56,51.695,59.032,7.338,41.71,67.145,54.344,56.456,2.663,2.125,3.306,2.546,2.413,2.737,1980-1989,2000,county,daily -> annual county value -> county period mean -> state median across counties,a difference between two period summaries; NOT a trend estimate and NOT a causal statement
