state,county_fips,climdiv_id,division_name,source
TX,48361,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48469,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48481,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48013,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48047,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48127,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48131,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48163,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48247,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48249,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48261,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48283,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48297,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48311,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48323,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48427,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48479,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48505,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48507,4109,South Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48061,4110,Lower Valley,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48215,4110,Lower Valley,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48489,4110,Lower Valley,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
